ds100,lat,lon
RHXB,49.50927165,8.18995791
RKH,49.53697014,8.18215997
RGR,49.56467373,8.16766299
RAM,49.58101878,8.17909262
RBOK,49.60696692,8.18804209
FHSU,49.62131963,8.2139371
FMSH,49.63334476,8.20822381
RND,49.34124947,8.1570067
RMKI,49.30513534,8.14699731
REKG,49.28626033,8.1417552
REK,49.28211326,8.14060984
REH,49.26318686,8.13957281
RKG,49.23699197,8.14819782
RLA,49.19818826,8.12622032
RIN,49.15761986,8.15218048
RRST,49.13754263,8.14124905
RSTE,49.12085622,8.1306117
RWND,49.09535051,8.12238631
RSAI,49.06110714,8.07948429
RSFL,49.0447877,8.03958779
RKPW,49.03873686,8.02167577
RSHF,49.03267479,7.99922279
RXKW,49.02706911,7.97880755
RWSS,49.51388047,8.25019578
RLSH,49.5118172,8.28330114
RFLO,49.51389025,8.33372548
RFTS,49.52281266,8.34950767
RFT,49.53561019,8.3495645
RMCH,49.37189533,8.16840714
RDM,49.40830688,8.19255758
RWCH,49.43926087,8.19112108
RBRT,49.104077,8.0703821
RKPD,49.10561968,8.03080994
RBZB,49.10320167,8.00279202
RKD,49.07904192,8.19773614
RWRD,49.05498896,8.25219667
RWRTL,49.04860379,8.26654775
RMAW,49.03885886,8.29209923
RMAL,49.03711588,8.29899184
RMAX,49.03605651,8.3071382
RKRH,49.03474091,8.31750372
RKIN,49.02654282,8.34131978
RKMG,49.01430519,8.35125085
RKW,49.00369143,8.36113308
YRRHH,49.22532176,8.40265654
RGEH,49.22072112,8.37920201
RLAD,49.18904098,8.11422303
RLW,49.19585238,8.10650199
RGOR,49.20682311,8.07646213
RSIB,49.20947657,8.04213653
RAR,49.21857697,8.01922636
RAN,49.2053635,7.96610922
RANS,49.20854856,7.93723078
RRIT,49.21702991,7.92799019
RWSW,49.20907192,7.8828268
SHAM,49.19918826,7.8494806
SHAU,49.20136607,7.83023269
SHWP,49.20154335,7.74768261
SMR,49.22131033,7.7003208
SROA,49.2392164,7.63170535
STWF,49.2613525,7.57812082
SHMB,49.24394641,7.52614703
SRI,49.24455217,7.50726152
SDEO,49.23876883,7.47812972
SDE,49.2277765,7.46919382
SSTB,49.2390803,7.45669959
SCN,49.24522305,7.42800411
SZW,49.24673279,7.35684439
SEI,49.26720488,7.32076743
SBI,49.26186834,7.28200646
SBKL,49.24917865,7.25817309
SWB,49.24421682,7.1932341
SHSS,49.26328625,7.17130774
FKIZ,50.05385545,8.26871342
FWEF,50.05175095,8.28858969
FWE,50.05468679,8.29551718
FWIG,50.08244402,8.32564713
FAM,50.11355112,8.33183358
FNSD,50.15998587,8.31237697
FW,50.07044147,8.24351547
FWWS,50.05511719,8.25502525
FWSA,50.04842173,8.25570903
FWO,50.04140729,8.25623547
FWB,50.04879583,8.23636339
FWS,50.04756565,8.1945139
FNWF,50.03658759,8.15908546
FELT,50.02755436,8.12157769
FERB,50.02326557,8.09463866
FHAT,50.01363191,8.05678916
FOE,50.00262651,8.01886722
FGSM,49.98562281,7.96800447
FRDH,49.97691437,7.91539487
FAH,49.9852772,7.8674054
FLOU,50.02572097,7.82979813
FLOR,50.04028186,7.81281914
FLON,50.05453168,7.78049223
FKAU,50.08363692,7.76822754
FLY,50.11955061,7.73111016
FSGH,50.15599997,7.71419848
FKES,50.18705128,7.64899597
FKMP,50.22791009,7.61829062
FFI,50.23873095,7.58343137
KOSS,50.24506889,7.61496568
KBRB,50.27413949,7.64318768
KOL,50.29996634,7.60388545
KNL,50.31630276,7.59911363
FWWN,50.05875875,8.25184135
FBGN,49.96976408,7.90300063
FBGG,49.96705643,7.95096645
FGAL,49.96142573,8.0160239
FIL,49.97603457,8.05323662
FHEI,49.99699367,8.11130175
FUR,50.01066912,8.14250234
FBUD,50.02677604,8.17375816
FMM,50.02275872,8.22928026
FMZ,50.00126849,8.25852122
SMSA,49.94746769,7.89807451
SLAU,49.91870582,7.89723231
SLN,49.90146514,7.8997553
SBRH,49.87446378,7.89857957
SBKN,49.84243883,7.8663282
SNOR,49.80862182,7.81145148
SSTH,49.7805654,7.6930772
SSOB,49.78289271,7.65001496
SSOP,49.78449566,7.63525434
SMON,49.79357924,7.58879478
SMSO,49.80234196,7.54115257
SMSW,49.80395006,7.53661907
SHS,49.79872943,7.51086364
SKR,49.78558916,7.46402644
SKRS,49.76230116,7.43546084
SFWB,49.73576343,7.40068589
SIDO,49.69940089,7.32118187
SKRO,49.65519942,7.26207448
SNON,49.63923174,7.24201523
SHB,49.61748452,7.23085686
SHPS,49.61547945,7.19481757
SNBR,49.60621288,7.17291319
SNO,49.5856368,7.13947304
SWL,49.55875543,7.12935623
SNAB,49.52441602,7.14609299
SHFD,49.51147198,7.16076018
SBAL,49.49311044,7.16703973
SSWD,49.46703747,7.16532377
SOW,49.4496362,7.15002645
SNDL,49.43220912,7.16045579
SWK,49.37110413,7.17561519
SLWR,49.35249044,7.11922397
SBDS,49.33740022,7.09422919
SFIM,49.32715384,7.0939294
SFI,49.32004136,7.0891116
SSZA,49.3110729,7.0783198
SSZ,49.29932598,7.05458902
SJF,49.26600971,7.00538465
FOCK,49.95040562,7.96601687
FBDR,49.93273433,7.94479688
FGHA,49.90483361,7.93946679
FGHO,49.89833538,7.93823112
FGHS,49.89496195,7.93775034
SPG,49.86986938,7.91419462
SBKM,49.8536771,7.88621109
FMS,49.99355589,8.27740393
FMG,49.99431388,8.31415244
FMB,49.99311565,8.35814727
FRUO,49.98781438,8.40071724
FRUE,49.99162413,8.41354021
FRA,50.01002938,8.45513602
FMOW,50.02002303,8.46906477
FBRS,50.03418458,8.48571563
FKCH,50.06249246,8.52947569
FSP,50.06821223,8.63328791
FNI,50.08081499,8.63726611
FF,50.10722109,8.66259082
FMN,50.01964595,8.24609686
FKBW,50.02040852,8.24903229
FMWG,49.97379727,8.31362007
FML,49.96117581,8.31413114
FBOD,49.93051941,8.31119857
FNAC,49.91909437,8.34185224
FNIR,49.87210946,8.34266008
FOPP,49.85754909,8.35807176
FDHM,49.84187339,8.35724664
FGUB,49.7918502,8.35115269
FAHM,49.76547091,8.34253793
FMET,49.73968223,8.33411161
FOHF,49.70503125,8.32615519
FWOR,49.63477451,8.35655744
RBOB,49.58812787,8.35032499
RM,49.47943356,8.46957097
FAZG,49.74176494,8.10604665
FALZ,49.75018361,8.10976982
FAG,49.77137611,8.11661238
FARM,49.80838494,8.07418127
FWRR,49.8462183,8.11482898
FSLH,49.87375144,8.1543049
FNOL,49.90555461,8.20497595
FKWO,49.93975668,8.20709312
FMMB,49.96226746,8.22242822
FMGO,49.99773446,8.21435589
FMKS,50.00654358,8.23604924
FWFK,50.0150633,8.23536553
FKOO,50.00324894,8.33961328
FNU,49.94208679,8.44987183
FGER,49.92479294,8.48599356
FEIM,49.92166916,8.50539625
FKGE,49.91984051,8.51672579
FWI,49.90968625,8.57931896
FSTN,49.90088835,8.61881582
FD,49.8724492,8.62935443
FKOS,50.00613478,8.31645861
FDG,49.91226127,8.49453839
FBSN,49.89744673,8.63191879
FDN,49.89224357,8.65368915
FDK,49.90683791,8.67923482
FDAR,49.89784817,8.62764627
FDE,49.81445631,8.62588742
FPU,49.80625078,8.60726629
FDO,49.87489576,8.6737441
FDAL,49.86087231,8.68759871
FNR,49.83216338,8.70330407
FORA,49.83205304,8.74311044
FREI,49.8298127,8.83576078
FLE,49.83953929,8.90316631
FWH,49.8332503,8.94080381
FMES,49.92172516,8.74601843
FDI,49.90360982,8.84050728
FAT,49.92360493,8.89146882
FHER,49.93621289,8.91559489
FBA,49.9578249,8.95732105
FSTK,49.97666773,9.06352033
FMAA,49.98251195,9.08174002
FMAS,49.98237723,9.08598815
NAH,49.98052114,9.14382555
FPD,49.63463176,8.27961595
FNFD,49.65689263,8.20425499
FGUH,49.69001334,8.19706907
FEPP,49.70006524,8.16284699
FAZS,49.73798035,8.11882875
FWAH,49.83262091,8.04946043
FGBM,49.84038141,8.01953527
FSPR,49.85885332,7.98188081
FWZ,49.8785824,7.95663688
FBGU,49.95798168,7.94967745
FBGO,49.96734527,7.94554026
FWOB,49.65011953,8.36962362
FHOR,49.6594812,8.40893019
FBL,49.68887983,8.45031677
FBUE,49.64576146,8.45850499
FRIE,49.64747479,8.4960975
FLO,49.65904309,8.56593486
FBH,49.68139271,8.61649547
FWOI,49.69630465,8.34220564
FMST,50.09678134,8.65274695
FFS,50.09917094,8.68614442
FO,50.09924046,8.76074372
FMHO,50.11988224,8.84754107
FH,50.12107225,8.92940637
FWFG,50.1221689,8.95492516
FROD,50.14673641,9.01114807
FSLB,50.16202307,9.05732876
FNMI,50.17829824,9.10791396
FHME,50.18973296,9.1504563
FGEL,50.196402,9.18952181
FHAI,50.2086144,9.22679409
FWIR,50.22574235,9.2587988
FWAE,50.25408651,9.29579519
FBSS,50.28060363,9.37197552
FSA,50.31431998,9.44305154
FSUE,50.34115224,9.50944405
FFD,50.42133534,9.57643846
FNFS,50.44224287,9.60491898
FNF,50.45484635,9.62099132
FGHF,50.57783626,9.71551681
FMR,50.61807739,9.73329257
FHUE,50.67321385,9.76288121
FBUH,50.70057159,9.72795858
FNK,50.77089275,9.69261745
FOBN,50.82536465,9.72638609
FBHF,50.86989367,9.71666725
FFL,50.89697282,9.7432523
FME,50.9227943,9.75907466
FB,50.96916926,9.79761468
FBT,51.02397105,9.83796725
FCG,51.02959304,9.85573334
FSON,51.07206362,9.93090913
FHC,51.12550672,9.97640643
FRSA,51.15407117,9.98584925
FEGWS,51.18614773,9.99287859
FEGW,51.19311255,9.995898
FEGWW,51.19875611,9.99836317
FBSD,51.26826079,9.96856387
FBRT,51.33245647,9.92079123
HEBG,51.37484933,9.92136157
HFRI,51.42159061,9.91474814
HOBJ,51.46103604,9.92042379
HRDF,51.49974254,9.90990132
FLS,50.08389618,8.67011359
FNIS,50.05300873,8.66562314
FBUS,50.02156837,8.66103691
FLG,49.99352108,8.65695503
FEZ,49.9506515,8.650742
FDA,49.91300479,8.64533894
FDS,49.85414983,8.63710898
FBI,49.7596116,8.60340883
FHAE,49.74012245,8.60637127
FZW,49.7256057,8.60895977
FBAU,49.70224469,8.61312189
FHP,49.64155392,8.63334198
RLCH,49.61163902,8.64461186
RHCH,49.5905286,8.6486839
RWE,49.55376445,8.66550171
RLUE,49.52701421,8.64920842
RGCH,49.50988774,8.63413016
RLD,49.47347793,8.60210945
RMF,49.44836355,8.58001493
RHBW,49.41367114,8.63700167
FGUR,50.09660622,8.63772341
FMLA,50.1003924,8.62817209
FFTGF,50.10509099,8.58595517
FHOE,50.10272845,8.54237452
FFAW,50.09898732,8.52914524
FSIN,50.08748499,8.51221847
FHAS,50.06786995,8.48953948
FED,50.03938812,8.45661939
FFH,50.01739334,8.43123076
FTM,50.00101942,8.39747362
FHM,50.00424826,8.35068428
FMK,50.00674216,8.28294103
FFT,50.10733556,8.66273714
FKY,50.09768888,8.6381495
FGM,50.09429625,8.60612999
FFND,50.1022386,8.57169089
FFZH,50.08991148,8.50520671
FKRI,50.08230972,8.47552457
FHF,50.08425621,8.44443565
FLB,50.11490116,8.42283435
FEP,50.13998125,8.38726147
FEPB,50.14133751,8.36403991
FNJ,50.14927529,8.35232485
FIST,50.21581618,8.25755719
FWOD,50.24475171,8.24933054
FCA,50.2964582,8.25506499
FNS,50.33258587,8.23000183
FOB,50.35446884,8.18787045
FNCH,50.35930781,8.16127263
FLHN,50.37754131,8.13333717
FFGA,50.1048103,8.6441537
FFME,50.11200227,8.64340762
FFW,50.11935642,8.63956482
FRH,50.12451655,8.60707781
FWN,50.17381799,8.58680733
FOUS,50.18519174,8.58475728
FOU,50.19867386,8.58776662
FHO,50.21999705,8.62132204
FSG,50.24189327,8.64602117
FFRI,50.25223485,8.64490101
FBGH,50.25778779,8.67684811
FRO,50.2675702,8.69567143
FROS,50.29718665,8.70201421
FGS,50.32031374,8.74762193
FFGS,50.32003396,8.75471191
FFG,50.33271371,8.76081569
FESS,50.13350408,8.57862472
FES,50.14329242,8.56150413
FNH,50.15474949,8.54673418
FKRS,50.17295546,8.52969241
FKRO,50.18018956,8.5162423
FFAU,50.09668795,8.63376365
FSO,50.11517993,8.55360246
FSZ,50.12964291,8.52833131
FSLN,50.15983065,8.53463228
FSTS,50.15480812,8.52834409
FSZN,50.13931995,8.51801631
FBSO,50.14342744,8.50393193
FFOR,50.07502645,8.65669382
FSPO,50.0153233,8.68861373
FWED,50.00723652,8.70074628
FDCH,49.99831211,8.70897719
FGOZ,49.99414326,8.73227731
FOFF,49.98181517,8.74962582
FGOR,49.97754658,8.7758551
FUCH,49.9749481,8.7986436
FORD,49.97352348,8.82880739
FFO,50.11243418,8.70837844
FFMK,50.13441131,8.76694164
FBMR,50.14096171,8.80539779
FHD,50.14229631,8.83615061
FHWB,50.14395438,8.88217455
FHW,50.13180994,8.90897381
FGAU,50.10741823,8.9432922
FGK,50.08790254,8.98234974
FKLM,50.07669634,9.00533295
FDET,50.04256257,9.03682213
FRS,50.02021097,9.05663737
FKO,50.00288443,9.07197952
FSTE,49.98832114,9.08667738
FOO,50.10261086,8.78451558
FOBI,50.0903353,8.80858823
FOWH,50.08163065,8.82909234
FOTS,50.07200141,8.85371292
FWEK,50.05219471,8.87778439
FHHN,50.03891881,8.87580405
FJUE,50.02575307,8.87894859
FDUU,50.01470145,8.88279464
FDU,50.01076174,8.88442403
FNRO,49.996618,8.86922309
FNRI,49.99143345,8.8563292
FROL,49.98808922,8.84664044
FER,49.94503066,8.84255753
FMTR,49.92369812,8.85378626
FHEU,50.0601048,8.80212112
FDZS,50.02614865,8.79302906
FDZM,50.01759654,8.7890948
FDZ,50.00767421,8.78559497
FRW,50.1161129,8.94981825
FSHF,50.10568037,8.69797668
FMUL,50.10155758,8.70203328
FOKL,50.10515733,8.73842142
FOLM,50.1059553,8.74976799
FOMP,50.10583657,8.76350424
FMH,50.11924677,8.83822116
FMHD,50.12051241,8.85910146
FSHM,50.12169919,8.90737425
FFTA,50.11329153,8.66849284
FHAU,50.11397277,8.67805798
FKON,50.11460509,8.6863687
FOST,50.11226531,8.69714035
FLBF,50.10230789,8.69297659
FNI S,50.08070248,8.63691446
FFGG,50.05662543,8.59470137
FFLU,50.05137594,8.57132041
FSTL,50.0941418,8.67063675
FLSS,50.08388187,8.67033853
FNIU,50.05302739,8.6653846
FBUSS,50.02260605,8.66094596
FLGF,50.0052183,8.6585214
FEGB,49.96910726,8.65355582
FEZS,49.95064969,8.65089143
FWX,49.93014532,8.64788367
FLST,50.58209206,8.69781406
FGEV,50.58594158,8.71912095
FGFL,50.59201671,8.73276338
FROE,50.60359391,8.74967738
FGRB,50.60572428,8.78298576
FGRI,50.59877439,8.80118698
FRSK,50.59807235,8.83108569
FSAA,50.59405419,8.88181296
FGOE,50.59765044,8.92139135
FGRG,50.59672022,8.96010717
FLEH,50.60668607,8.99199768
FMCK,50.61708524,9.02900186
FNO,50.64527423,9.03384473
FBNG,50.69068525,9.04737771
FEHH,50.70883328,9.10174835
FZR,50.7273094,9.19977116
FAFD,50.7510203,9.26414881
FRZ,50.70374096,9.30744291
FWAD,50.66402784,9.33183722
FLAU,50.64361372,9.40766852
FANG,50.63085231,9.44725044
FSF,50.62699384,9.49448108
FGLRI,50.60086849,9.5355221
FGLR,50.59294849,9.54994079
FOBA,50.57766675,9.56404504
FMAB,50.56615779,9.61507524
FEKW,50.57123622,8.68336426
FEKM,50.56620488,8.68711877
FEKB,50.5590646,8.69246353
FWST,50.545361,8.72407681
FGA,50.54026408,8.74527917
FPF,50.52975775,8.7511391
FLI,50.51454428,8.8220819
FLF,50.49489502,8.8570442
FHUG,50.4780373,8.89278138
FTH,50.45033796,8.91110323
FOW,50.42957365,8.93381351
FBO,50.42940501,8.97514755
FND,50.41140836,8.99943562
FRAN,50.35708733,8.9829192
FEF,50.3381778,9.00753793
FSTM,50.32706526,9.01006834
FBLH,50.32013184,9.05183216
FBDH,50.29751679,9.06649389
FBDG,50.28893407,9.10269925
FMGD,50.23106438,9.11999249
FLIE,50.20708871,9.14400493
FGB,50.55839914,8.65356907
FWRY,50.55221428,8.47095599
FALS,50.5457583,8.43477522
FSOL,50.54566115,8.4067256
FBFS,50.53980738,8.3669138
FSTH,50.54053982,8.32526827
FLOE,50.50943781,8.27416549
FWG,50.48642281,8.26785315
FGRK,50.45190016,8.25071874
FFUR,50.43053584,8.25306605
FAUM,50.40034823,8.24928911
FAF,50.40644344,8.21119555
FVR,50.39559665,8.18700209
FRUK,50.40530556,8.15942122
FKB,50.40193515,8.1362577
FEN,50.39375138,8.10551132
FL,50.38426963,8.06254616
FDIZ,50.37025387,8.01984393
FFAN,50.36178665,7.9925001
FBAD,50.34693573,7.96804685
FLBG,50.32953848,7.90564009
FOBH,50.31595467,7.85305283
FNAS,50.31154524,7.80080314
FDSU,50.32696054,7.75822662
FEMS,50.32763833,7.72881448
FEMW,50.33084282,7.70587402
FNIV,50.33735042,7.68188405
KFGN,50.31185003,7.65062791
FDST,50.7494144,8.27733593
FDIO,50.37600381,8.03858322
FST,50.39937481,8.04612865
FELZ,50.41444838,8.03842503
FNHD,50.43255801,8.03680739
FHAD,50.44716917,8.04350257
FNIZ,50.46804219,8.03965913
FFRN,50.50492268,8.0305716
FWTH,50.53116168,8.03271376
FBEZ,50.53998416,8.00613766
FWLM,50.53942205,7.98582111
FWBG,50.55789925,7.967011
FLAH,50.58747885,7.91455012
FRTN,50.60158798,7.89332903
FERU,50.61184721,7.88634301
FENS,50.61643325,7.8822627
FERA,50.62159632,7.88321324
FBDW,50.62466991,7.89587241
FERW,50.63214853,7.9006223
FUKO,50.65413819,7.8888178
KHAC,50.6639917,7.8228764
KHAT,50.67640255,7.77402707
KING,50.68886226,7.72619793
FELS,50.40828969,8.0329989
FNIB,50.42505544,7.97684205
FOHS,50.44986683,7.95834512
FSFZ,50.44801434,7.93953943
FGIR,50.45436948,7.90284716
FGDH,50.46140301,7.87303516
FMTN,50.44489534,7.82513804
KDEB,50.45632602,7.78407361
KWIR,50.46868155,7.78529858
FDH,50.35266444,8.79075654
FBEI,50.35893245,8.82088861
FMLB,50.37917827,8.81149783
FWOE,50.39726188,8.81623706
FWCK,50.3595103,8.84415671
FRHM,50.36022527,8.87502898
FGGB,50.37917674,8.88577263
FEZL,50.39071104,8.89114567
FGRS,50.40838421,8.90352789
FHHF,50.41859227,8.93902705
FBSH,50.4188868,8.98020813
FAS,50.30493852,8.81250086
FHWD,50.23096833,8.87996611
FOS,50.2194033,8.90293195
FBK,50.18622802,8.91924679
FHN,50.14193296,8.92564688
FFGH,50.31521776,8.78007315
FVL,50.18863235,8.73962634
FGRN,50.19147456,8.78287011
FNIE,50.19301164,8.80809793
FOBD,50.19599576,8.82276567
FKIL,50.20120947,8.8403952
FBHM,50.21516946,8.84351986
FWIN,50.22500008,8.87561477
FHWR,50.2310706,8.88024442
FECH,50.25552698,8.91698495
FHTN,50.26976715,8.92338971
FAST,50.28332348,8.94412266
FLIN,50.2912561,8.97859967
FGBG,50.31358916,8.99621405
FWMD,50.49305497,7.94370789
FMEV,50.49101927,7.92859693
FMEU,50.4893522,7.89279201
FMOF,50.48790226,7.86912282
FNDA,50.48685518,7.8551089
FMOS,50.48103129,7.83279882
FBAN,50.4666049,7.83790329
FMTS,50.45503682,7.84189982
FFDF,50.94782731,9.83998661
FLAE,50.95203022,9.79833471
FBU,50.98362496,9.77955189
FBLA,50.9353983,9.77803356
FASB,50.83249741,9.66863423
FBTB,50.77023628,9.52162689
FNIJ,50.77641133,9.5863019
FNIA,50.79711982,9.60303044
FEIZ,50.49405353,9.69448106
FWES,50.47972511,9.72673406
FROH,50.47837231,9.74366425
FLUE,50.48100384,9.76621917
FRID,50.45942048,9.76970312
FSMU,50.45598047,9.78867763
FHH,50.44842456,9.81481505
FATF,50.45089841,9.84975093
FGFD,50.44939049,9.91434167
FEL,50.37169618,9.57099296
FSTZ,50.31288258,9.62533135
NJS,50.23280365,9.60374901
NOBS,50.20870404,9.61794114
NMSN,50.19135345,9.62332004
NBN,50.15058975,9.65589964
NSB,50.10891615,9.66626844
NRCK,50.09115846,9.66463916
NZG,50.06240911,9.68087244
NGM,50.04997565,9.70010683
FKOZ,51.27674499,9.45402678
FREH,51.25529966,9.46874179
FGTH,51.22988802,9.46692137
FGRF,51.21008145,9.44888594
FWON,51.18660132,9.45006272
FABL,51.1651776,9.44542653
FGEF,51.13123287,9.43565484
FWAB,51.10301327,9.35835137
FUT,51.07485987,9.33587347
FSL,51.05870818,9.32389678
FBOK,51.05064545,9.27668168
FZM,51.00807395,9.22520538
FSBA,50.96862974,9.20105521
FTS,50.91062977,9.18577301
FWRA,50.88192027,9.13642534
FNSM,50.85057709,9.12084805
FSTA,50.82534942,9.0151921
FKIH,50.82390541,8.92135737
FAZ,50.84562776,8.85956349
FBRG,50.85375404,8.81704664
FMBG,50.81926965,8.77504404
FMBS,50.79460165,8.76242323
FNDW,50.75670898,8.73366289
FNL,50.73650346,8.70850941
FFRL,50.70626042,8.69913848
FFN,50.67162328,8.71091621
FLOL,50.64793149,8.7015592
FGOG,50.58855946,8.66920882
FGL,50.52836259,8.66200358
FLGS,50.49748476,8.66698211
FKGS,50.47348832,8.66677601
FBZ,50.43113159,8.66955665
FOM,50.40657887,8.67515262
FBNA,50.3679045,8.74905734
FBB,50.3021323,8.78846928
FNRW,50.28017808,8.76736427
FOK,50.25204455,8.75307124
FGKA,50.23336071,8.75329643
FDW,50.20747931,8.75110285
FVLS,50.17868394,8.73344496
FFBK,50.17660995,8.69802013
FFBS,50.17023564,8.67615537
FFES,50.1580516,8.65498576
FKNZ,51.29407785,9.47512246
FKWA,51.28926609,9.49797092
FKBH,51.30734595,9.521222
FKBB,51.29466611,9.54467028
FPAP,51.29004252,9.56685568
FOKG,51.28856188,9.57299412
FEGN,51.37964484,9.15471607
FWFH,51.33161323,9.17827071
FAHN,51.34366145,9.22542857
FOSN,51.37678562,9.25163212
FZBR,51.36775243,9.29128975
FZB,51.36528535,9.30407914
FFNW,51.38034434,9.35938709
FWEI,51.36364227,9.39163951
FHEH,51.36299848,9.42284557
FATC,51.36285933,9.43413319
FKR,51.32558144,9.46424054
FKRB,51.34851289,9.46732674
FENG,51.19807423,9.99820713
FZE,51.11224013,9.31696294
FFZ,51.12524414,9.28174379
FFZO,51.1203174,9.26249369
FUNG,51.12460417,9.21906339
FMAN,51.12552938,9.20630116
FWGA,51.12815342,9.17552617
FBWD,51.11958755,9.1366814
FKOBI,51.29219956,8.85952116
FUS,51.28063987,8.66998103
FSY,51.28245903,8.63020487
FWLN,51.29329883,8.60402902
FNOM,50.73943821,8.97844707
FNOF,50.75158662,8.96818199
FSWG,50.76673376,8.95719288
RMSM,49.45996677,8.51590281
RMSE,49.4514038,8.53807681
RMFS,49.43820446,8.5722158
RHBP,49.41195612,8.64145053
RH,49.40346001,8.67536399
RHKM,49.37990484,8.67542712
RSIG,49.34111024,8.6686717
RWS,49.29101572,8.66419944
RRM,49.24335458,8.65220281
RBSK,49.2195519,8.64687154
RBS,49.19998517,8.6419111
RUW,49.16774533,8.62400314
RUWA,49.16469775,8.62147032
RBRR,49.14093042,8.60173126
RBR,49.12456135,8.58975548
RBRZ,49.11034473,8.57448979
RURB,49.08731602,8.54794613
RWGT,49.05928103,8.52137456
RKDU,49.00209333,8.46223635
RK,48.99351222,8.4019497
RBRU,48.96684046,8.39157645
RETL,48.94702257,8.38783961
RBRH,48.92361078,8.37347472
RMS,48.88954524,8.32380508
RMSU,48.88752079,8.31594156
RMU B,48.87998698,8.286733
RMU,48.8768405,8.27454408
RRA,48.86061329,8.2156715
RRAS,48.82292529,8.21387303
RHEB,48.81184671,8.20899523
RBB,48.79032983,8.19088244
RSZN,48.77049375,8.16951267
RSZM,48.75977986,8.15837701
RBBL,48.73382129,8.14658323
RBUE,48.69649001,8.12930183
ROW,48.67882141,8.11238179
RAH,48.63397724,8.06526342
RR,48.59269126,8.00719654
RAP,48.54183933,7.97346075
RWAE,48.51736635,7.96593495
RO,48.47648796,7.94675289
RNS,48.41612508,7.88670303
RFH,48.38152998,7.86315471
RLSW,48.34055233,7.83528476
RORW,48.27417856,7.7902813
RRI,48.24890852,7.77318822
RHZ,48.22381355,7.76782853
RKN,48.19443406,7.76419185
RRL,48.15203699,7.77072551
RKOE,48.13733133,7.80307613
RTMU,48.12880461,7.82426714
REMM,48.11928508,7.84791378
RKLR,48.09811944,7.88709449
RDZ,48.0685795,7.88167694
RGDN,48.04439718,7.87431226
RFZ,48.02393665,7.86358442
RFHE,48.00821631,7.85097703
RF,47.99785145,7.84161425
RFSG,47.97552651,7.80280395
RLS,47.96710031,7.77755393
REBR,47.96025754,7.7680767
RSAL,47.95595719,7.75414336
RNO,47.93914745,7.72612955
RBKR,47.91989237,7.69792111
RHE,47.87970498,7.64595876
RBGG,47.85520808,7.62818013
RML,47.81004145,7.59955215
RAUG,47.78992964,7.58687404
RSG N,47.76666905,7.57202654
RSG,47.7616354,7.5687653
RBEL,47.73078273,7.55757971
RRW,47.70942303,7.53129435
RKES,47.68607312,7.52464302
RKEU,47.68232733,7.52570017
RIT,47.66098728,7.54283514
REF,47.65579657,7.56338798
REI,47.62789233,7.59567855
RHL,47.61285623,7.61181807
RW,47.59402989,7.60844627
RB,47.56776376,7.60818727
RGRZ,47.5509108,7.65971601
RWY,47.54632995,7.69105934
RHRT,47.5495415,7.73994598
RRH,47.55691482,7.78462631
RBEU,47.58189595,7.81091431
RSST,47.59062469,7.86805997
RBN,47.58162629,7.91024811
RSAE,47.55583652,7.94864201
RMRG,47.55342487,8.0187919
RMUG,47.55389024,8.03391111
RLFG,47.56348059,8.05831921
RLBO,47.5661207,8.07367472
RAL,47.5923437,8.13205591
RDRN,47.60887876,8.16726805
RWU,47.62120185,8.21951493
RTI,47.63542822,8.27202223
RLAC,47.63270149,8.30850271
RLAU,47.62905083,8.32219483
RGSS,47.62838506,8.39598161
RERZ,47.66018656,8.43071539
RT,47.66561709,8.43735842
RWIN,47.67948578,8.46403447
RNK,47.689153,8.49478396
RBE,47.69489878,8.57443969
RBEF,47.6952277,8.59324296
RNHN,47.6822807,8.61285893
RSCF,47.69845036,8.63231502
RHRB,47.71728766,8.66492979
RTG,47.74550713,8.7045225
RBGN,47.74405231,8.7388491
